step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
0.75,0.9990958355827761,0.0009041644172240735,0.9984388011982739,0.5791475219070559,0.9991510075918166,0.0009386803448189484,1381563.7785739936,1.0000073020086013,0.016030702405595933,23.894325180413194,1.0003380098580945,5.930038603099855,7.889299573114414,False,True,
